zip,population,density
91205,37618,7720.3
91206,34386,2170.3
91207,11371,892.3
91208,16049,908.8
91210,689,2877
91214,30654,1553.1
91301,25631,288.6
91302,26634,371.6
91303,31053,4792.8
91304,53761,2062.1
91306,49158,4204.2
91307,26595,1172.5
91311,40420,440
91316,29964,2074.1
91320,45520,937.3
91321,34355,520.4
91324,29617,2433.8
91325,34635,2594.1
91326,37035,1595.1
91330,3273,3096.7
91331,105799,4522.3
91335,80524,4373.7
91340,36227,3904
91342,96487,642.6
91343,66590,3935.6
91344,53266,1217.5
91345,19205,2203.5
91350,37350,759.8
91351,32572,1305.5
91352,47438,1581.9
91354,32096,1271
91355,31455,812.1
91356,30804,1550.7
91360,43342,1132.5
91361,20443,235.7
91362,36062,709
91364,27340,1314.5
91367,45282,2052.4
91371,0,1.6
91377,13730,1007.5
91381,20371,206.9
91384,28842,106.1
91387,43717,314.4
91390,19053,53.4
91401,41412,4392.5
91402,70686,7232.8
91403,25218,2497.2
91405,55384,5967.9
91406,55215,2448
91411,25801,4655.8
91423,33737,2742.5
91436,15070,974.4
91501,20300,2029
91502,11598,3270.7
91504,26863,1950.9
91505,30680,2357.7
91506,18575,2981.7
91601,37085,5416.4
91602,19358,3293.6
91604,32117,2176.4
91605,52210,3981.2
91606,44476,5208.8
91607,30873,4420
91608,0,0
91701,40034,2065.1
91702,62348,136.1
91706,77342,2200.7
91708,3892,137
91709,79298,844.8
91710,90582,1441
91711,36854,918.3
91722,35708,3216.1
91723,18875,3037.9
91724,26091,1621.5
91730,71422,1784
91731,30139,2994.6
91732,63572,5134
91733,44968,2537.7
91737,25339,1140.2
91739,39803,457
91740,26115,1966.5
91741,26565,672.5
91744,87240,3735.6
91745,54975,1628.2
91746,30708,2113.3
91748,47084,1211.8
91750,33836,508.5
91752,33135,768.8
91754,33058,2787.8
91755,27734,3417.3
91759,374,2.2
91761,61124,754
91762,60699,1580
91763,38406,2716.9
91764,54825,2600.7
91765,47139,948.1
91766,72332,2718.6
91767,50264,3301.1
91768,35389,1541.6
91770,63425,3732.9
91773,34496,894
91775,25192,3018.9
91776,38410,4362.9
91780,35351,3464.2
91784,25567,1099.1
91786,53849,2206.9
91789,44474,1063.9
91790,45206,3003.7
91791,34363,1886.3
91792,29839,3100.6
91801,54479,4672.3
91803,30385,3584.5
91901,18558,75.2
91902,20138,781.2
91905,1478,10
91906,4351,13.3
91910,74297,2392.3
91911,85365,2736.2
91913,53072,1551.9
91914,16357,947.7
91915,31740,1251.1
91916,1962,15.7
91917,920,10.5
91931,496,15.8
91932,26701,3753.6
91934,267,6.1
91935,8332,34.5
91941,32384,1522
91942,40205,2506.3
91945,27193,2505.2
91948,15,1.5
91950,62639,3059.5
91962,2378,12.3
91963,999,12.8
91977,63393,2332.5
91978,10518,509.9
91980,636,17.8
92003,5042,105.6
92004,2414,2.2
92007,11234,1647.5
92008,27330,1035.8
92009,45827,1236.1
92010,16131,682.6
92011,24382,1272.1
92014,13863,842.3
92019,42400,593.1
92020,58742,2002.4
92021,71321,845.1
92024,51496,1123.9
92025,53772,875.4
92026,49921,507.5
92027,56811,329.8
92028,49380,189.2
92029,19149,310.7
92036,2221,7.4
92037,39724,1382.3
92040,46261,248.2
92054,42173,1303.2
92055,12120,61.4
92056,53845,1608.5
92057,58347,1383.6
92058,45894,583.6
92059,1456,22.4
92060,92,1.2
92061,2376,24.3
92064,49933,451.6
92065,36309,82.8
92066,572,7.4
92067,8756,163.4
92069,51447,1088.2
92070,829,3.6
92071,57511,1175.2
92075,12624,1314.3
92078,49034,993.3
92081,29405,1191.8
92082,18065,59.8
92083,39043,2565.3
92084,51419,703.2
92086,1544,2.8
92091,1343,620.1
92101,39313,3040
92102,44500,3603
92103,34878,3184.4
92104,45202,4531.3
92105,72848,4840.2
92106,19080,1319.8
92107,31148,3525.3
92108,22565,1682.1
92109,48417,2325.7
92110,29911,2013.1
92111,49369,2060
92113,55623,4108.7
92114,70039,3066.7
92115,65853,3479.1
92116,33767,3561.5
92117,56173,2255.7
92118,22484,1166.3
92119,23990,1300.8
92120,29142,1501.7
92121,4655,131.7
92122,48438,1059.1
92123,31216,1265.3
92124,32170,1110.2
92126,82572,2244.1
92127,48721,688.3
92128,51066,1638.9
92129,54986,1415.6
92130,55316,1024.9
92131,34359,503.2
92132,0,0
92134,280,424.9
92135,646,466.1
92139,37040,3748.6
92140,3669,2042.2
92145,2389,167.1
92147,551,2279.5
92154,86811,829.6
92155,490,945.5
92173,31866,2242.8
92201,65347,1053.8
92203,30744,564.6
92210,5049,138.3
92211,25339,623
92220,33014,98.3
92222,0,11
92223,53914,387.6
92225,22149,15.7
92227,27255,18.7
92230,3406,65
92231,40019,264
92233,7618,20.8
92234,53961,1255.4
92236,45090,724.9
92239,274,0.6
92240,34447,366.5
92241,7904,24.6
92242,1306,18.9
92243,50484,168.2
92249,7898,132.1
92250,8979,7.7
92251,23388,41.8
92252,9394,41.4
92253,40368,411.3
92254,10385,105.6
92256,3282,17.7
92257,1332,1.2
92258,778,31.4
92259,94,0.5
92260,34225,431.8
92262,28517,275.6
92264,19881,143.7
92266,108,0.3
92267,5,3
92268,597,2.7
92270,18075,249.2
92273,1704,100.9
92274,15118,42.7
92275,2456,9.3
92276,7772,99.9
92277,23517,6.6
92278,4737,1858.4
92280,19,0
92281,2859,65.8
92282,1373,6.7
92283,1694,1.6
92284,26085,88
92285,2142,5.9
92301,33967,74.1
92304,21,0.2
92305,622,2.1
92307,39273,85.4
92308,41807,164.9
92309,633,1.8
92310,9086,1141
92311,33612,49.6
92313,12512,1332.2
92314,11361,127.3
92315,5234,155.1
92316,28783,1081.9
92320,8597,283.1
92321,1166,90.3
92322,686,162.2
92324,59409,734.6
92325,8621,359.8
92327,740,8.6
92328,354,0.2
92332,92,0
92333,316,43.6
92335,99284,2122.6
92336,96575,1372.7
92337,38868,1049.1
92338,0,0
92339,1185,32.3
92341,203,22.4
92342,6508,23.4
92344,23003,208.3
92345,80808,370.5
92346,61751,832.7
92347,843,4.5
92352,5729,320.3
92354,21679,1703.8
92356,6065,6.3
92358,782,13.8
92359,9056,186.8
92363,5407,10.4
92364,0,0.1
92365,2792,5.9
92368,1100,15.4
92371,17882,46.3
92372,6282,86.1
92373,33264,316.8
92374,43633,831.6
92376,87027,2328.4
92377,19556,756.1
92378,263,85.3
92382,4709,134.9
92384,13,0.1
92385,202,14.4
92386,2140,457.1
92389,146,0.4
92391,2479,418.8
92392,58204,567.4
92394,35365,469.6
92395,42741,939.1
92397,4571,182.7
92398,2098,19
92399,54163,383
92401,1929,862.5
92404,61216,787.2
92405,30511,2359.3
92407,69222,348.1
92408,14434,553.5
92410,45641,2322.7
92411,26563,2460.7
92501,21656,1421.5
92503,94512,1090.6
92504,59556,887
92505,51322,1505.8
92506,45854,1048.8
92507,57886,1107.9
92508,39225,1259.7
92509,81214,933.3
92518,1186,37.8
92530,56511,359.8
92532,25475,398.5
92536,3028,11.8
92539,4703,13.9
92543,37615,734.7
92544,48923,127.2
92545,42248,472
92548,8273,261
92549,2464,55.2
92551,33578,2026
92553,75830,2808.8
92555,43957,187
92557,52089,1032.7
92561,1278,4
92562,64116,219.1
92563,68128,1029.1
92567,10228,123.8
92570,60944,213.1
92571,56446,898.2
92582,16783,326.6
92583,32692,409.9
92584,51298,561.8
92585,21732,338.4
92586,20032,1083.7
92587,17468,814.8
92590,4388,26.5
92591,41107,897.3
92592,84418,287.9
92595,33642,547.3
92596,30573,146.2
92602,26044,846.7
92603,19650,588.2
92604,28819,3069.7
92606,24694,1712.9
92610,14149,441.8
92612,32362,1750.1
92614,26676,2161.8
92617,17086,2256.2
92618,43316,299
92620,48952,2106.6
92624,6402,2015
92625,12148,1875.7
92626,50541,1957.8
92627,63212,3725.5
92629,26744,1977.1
92630,61304,2398.1
92637,16228,1764.2
92646,55893,2602.9
92647,62718,2852.4
92648,46890,2176.3
92649,34406,1639.4
92651,24746,473.8
92653,29986,1687.1
92655,8415,5094.2
92656,52124,2301.1
92657,9670,508.9
92660,36906,1375.6
92661,3225,2219.7
92662,2606,5109.3
92663,21572,2525.7
92672,34110,1673.9
92673,30927,974.8
92675,37457,384.1
92676,2154,11.3
92677,66406,1463.7
92678,570,12.7
92679,32579,556.8
92683,91376,3463.7
92688,45178,1550.6
92691,50782,2087.1
92692,47576,1850.6
92694,29064,892.4
92701,53565,6370.4
92703,70595,6117.3
92704,90340,4529.9
92705,46470,1493.6
92706,35083,3979.4
92707,61026,4590.7
92708,57416,2363.4
92780,61660,3187.8
92782,22704,2645.1
92801,67053,3818.3
92802,42248,3626.4
92804,88749,4732
92805,74413,4304.3
92806,39719,1851
92807,35777,1258.7
92808,20667,1518.4
92821,37529,1299.2
92823,4721,128.5
92831,37353,2210.1
92832,25134,3407.7
92833,52922,2728.7
92835,23867,1538.7
92840,55186,4013.1
92841,34061,2831.8
92843,46036,4485
92844,23878,4420.7
92845,16600,2897.2
92860,26591,750.4
92861,5872,1062
92865,20741,1997.6
92866,15017,2975
92867,44628,2161.7
92868,27693,2941.2
92869,36913,1550.9
92870,53582,2964.2
92879,46920,1795.2
92880,69720,913.2
92881,33996,433.3
92882,71581,1018.9
92883,35072,203.2
92886,50545,1220.2
92887,20194,809.1
93001,33185,62.1
93003,52272,947
93004,30502,1597.5
93010,45092,748.4
93012,36225,254.9
93013,16644,109.1
93015,17817,87.4
93021,38063,297.5
93022,7232,510.2
93023,20231,29.5
93030,59755,1635.9
93033,83782,1089.3
93035,29404,2640.4
93036,47442,1031.9
93040,2007,11.1
93041,24506,822.2
93042,107,1
93043,184,266.9
93060,34181,106.5
93063,56651,636.8
93064,0,2.7
93065,72061,884.3
93066,3112,28.8
93067,454,586.4
93101,31624,3566.5
93103,20353,1492.3
93105,27515,98.6
93108,10896,202.4
93109,11573,1238.5
93110,16660,616.1
93111,17263,827.4
93117,58431,120.8
93201,1431,6.7
93202,3777,2062.6
93203,22744,37.6
93204,12923,100.6
93205,1384,14.2
93206,1970,5.9
93207,239,1.7
93208,47,0.7
93210,18025,9.8
93212,23424,94.9
93215,55269,151.5
93218,873,6
93219,10167,40.4
93220,58,3.1
93221,14328,43.8
93222,1481,28.2
93223,10742,1656.9
93224,453,7.8
93225,4816,11.1
93226,180,1.2
93230,66800,95.9
93234,7260,33.7
93235,4198,610.9
93238,1015,4.5
93239,1520,10.2
93240,6343,31.3
93241,16834,1636.9
93242,3541,32.6
93243,1938,4.4
93244,395,3
93245,38606,122.5
93247,18522,88.8
93249,2088,4.7
93250,16088,61.7
93251,229,0.8
93252,2738,2.4
93254,858,2.3
93255,556,1.1
93256,5939,27.8
93257,76923,65.1
93258,2075,1825.9
93260,228,2.3
93261,2715,140.9
93262,63,0.3
93263,21572,83.5
93265,3271,3.8
93266,1406,11
93267,6347,32
93268,17964,155.4
93270,5542,36.5
93271,2432,2.3
93272,4454,16.5
93274,73778,125.7
93276,186,90.7
93277,53015,488.7
93280,27698,32.6
93283,2343,3.9
93285,2085,20.8
93286,9755,43.1
93287,96,0.8
93291,57968,241.1
93292,41031,138.7
93301,12028,1131
93304,49976,2477.4
93305,38725,2446.3
93306,73401,283.1
93307,84809,229.8
93308,53702,64.1
93309,59378,2123.8
93311,45763,93
93312,60238,1440
93313,52637,168.7
93314,28590,87.4
93401,28423,154.8
93402,16350,190
93405,36550,155.9
93410,0,0
93420,30136,58.6
93422,33806,200.1
93424,776,185
93426,1604,2.5
93427,6071,38
93428,5981,31.7
93429,111,8
93430,2947,15.9
93432,1125,5.9
93433,13538,2349
93434,7350,83.1
93436,56406,95.2
93437,3379,33.2
93440,1648,19.8
93441,1013,10.8
93442,10976,92.8
93444,20775,107.9
93445,7383,164.8
93446,44753,40.4
93449,8116,295.8
93450,806,1.7
93451,4089,2.9
93452,795,1.8
93453,2953,1.8
93454,40604,33
93455,45116,148.9
93458,57369,781.8
93460,4929,16.4
93461,1451,1.8
93463,8025,97.8
93465,8914,40.1
93501,4861,12.9
93505,13606,69.3
93510,7626,42.9
93512,313,0.8
93513,1692,1.1
93514,14412,4.8
93516,2335,46
93517,526,0.4
93518,975,1.5
93519,22,0.5
93522,56,0.4
93523,3700,12.2
93524,168,43.1
93526,570,2
93527,1618,1.7
93528,138,17.5
93529,508,8
93530,15,19.9
93531,388,5.7
93532,2871,10
93534,39088,856.2
93535,72948,107.8
93536,72383,112.8
93541,226,0.6
93543,15135,84.7
93544,1181,4.4
93545,1899,7.5
93546,9359,21.4
93549,264,0.4
93550,77006,147.5
93551,51085,268.2
93552,40266,303.9
93553,1781,9.5
93554,64,0.4
93555,33742,154.1
93558,40,13.2
93560,20929,45.8
93561,34839,50.6
93562,1723,17.7
93563,408,3.7
93591,6579,34.1
93592,77,0.2
93601,1726,16.5
93602,3967,10.4
93603,183,2
93604,629,1.8
93605,188,162.2
93606,949,3128
93608,940,3.9
93609,5586,35.4
93610,23607,33.8
93611,48473,1579.9
93612,35450,2087.2
93614,11676,39.2
93615,6513,139.4
93616,2664,73.1
93618,31230,163.7
93619,37463,62.7
93620,8889,21.2
93621,94,2.7
93622,10395,10.4
93623,123,0.9
93624,1041,3.9
93625,7862,114.2
93626,1983,5.3
93627,188,1.3
93628,239,3.5
93630,20195,47.5
93631,16349,76.7
93633,0,0.5
93634,21,0
93635,40759,57.7
93636,12690,23.5
93637,39381,53.9
93638,50894,199.8
93640,12727,40.6
93641,198,7.2
93643,2960,9.8
93644,8981,35.9
93645,344,2.3
93646,10873,95.7
93647,10896,42.9
93648,16194,264.6
93650,3477,2212
93651,1915,22.5
93652,426,77.6
93653,1383,2
93654,30935,116.6
93656,6323,22.2
93657,34723,63.3
93660,4228,22.2
93662,30922,148.2
93664,408,1.2
93665,875,216.6
93666,952,714.5
93667,2415,9
93668,1173,12.8
93669,164,16.7
93673,740,331
93675,3759,18.2
93701,10274,3192.9
93702,44139,3562.8
93703,33000,2602.9
93704,29294,1912.8
93705,37707,2915.2
93706,40936,97.1
93710,32625,1668.4
93711,38349,1257.3
93720,47270,1759.5
93721,7611,1310.6
93722,83179,1534.9
93723,13189,86.5
93725,26980,147.3
93726,43209,2496.7
93727,82920,856.5
93728,16382,1987.2
93730,11926,481.7
93901,27805,709.5
93905,60408,2534.8
93906,65256,1755.7
93907,22766,155.5
93908,12093,23.5
93920,1403,1.4
93921,3379,1409.1
93923,12833,36.1
93924,6568,12.8
93925,2155,11.9
93926,9262,56.9
93927,18778,25.7
93928,820,10.2
93930,17142,17
93932,810,2.3
93933,25015,672.6
93940,32411,595.7
93943,0,13.7
93950,15595,2026.8
93953,4117,216.5
93954,472,3.2
93955,34395,456.1
93960,26610,51.2
93962,385,2127.2
94002,27202,1772.8
94005,4692,376.1
94010,42730,1328.3
94014,49515,2880.9
94015,64887,4090.5
94019,20314,135.3
94020,1334,10.8
94021,436,16.3
94022,19378,408.9
94024,23961,1181.4
94025,42788,1306.6
94027,7444,526.7
94028,6868,165.6
94030,22710,2453.7
94037,2692,194.8
94038,3687,744.8
94040,35845,3454.9
94041,14394,3351.3
94043,31488,1025.5
94044,39065,981.3
94060,1081,8.2
94061,39624,3624.9
94062,27757,140.9
94063,34503,1805.7
94065,12579,1921.9
94066,43124,2592.3
94070,31049,1836.4
94074,197,4.5
94080,67597,2388.1
94085,23612,2349.8
94086,49630,3930.6
94087,57219,3184.4
94089,22313,1240.2
94102,31067,17995.9
94103,28735,7722.6
94104,546,2021.3
94105,9155,6205.8
94107,29689,5730
94108,14550,19720.5
94109,56677,18190
94110,74161,11517.2
94111,3620,4166.6
94112,85166,9106.1
94114,34754,8428.9
94115,35004,11426.7
94116,47823,6523
94117,44239,8956.9
94118,41468,7591.3
94121,43795,5163.3
94122,62131,9146.8
94123,25941,8723.6
94124,35363,2664.3
94127,21423,4206.3
94128,135,7.6
94129,3994,533.3
94130,3064,1262.4
94131,29902,4996.6
94132,31488,3492.3
94133,26527,13416.4
94134,42471,6569.2
94158,7291,2812.4
94301,17191,2767.2
94303,48039,2203.9
94304,3902,215.4
94305,15730,1043.7
94306,27549,2437.2
94401,35414,4167.5
94402,25764,1903.9
94403,44300,2718
94404,36905,3030.8
94501,63843,2935.3
94502,14619,1959
94503,20306,588.1
94505,16251,326.3
94506,25258,462.7
94507,15646,452.8
94508,4298,81
94509,66933,1472.4
94510,28262,374.2
94511,2010,157.5
94512,16,2.1
94513,62991,278.1
94514,1461,18.3
94515,7436,25.8
94516,148,93.2
94517,13476,83.5
94518,28428,1900.4
94519,20121,1623.8
94520,38568,1465.3
94521,43103,1227.6
94523,35096,1791
94525,3094,513.4
94526,32539,804.3
94528,307,158.7
94530,25754,1910.8
94531,43788,1421.4
94533,75635,1238.2
94534,38444,177.6
94535,3857,384.2
94536,73855,1821.6
94538,68111,1433.3
94539,52802,760.2
94541,66056,3204.8
94542,14217,861.4
94544,79235,2573.4
94545,32525,532.2
94546,44272,1708.2
94547,25343,1707.7
94548,501,57.6
94549,29639,540
94550,50500,77.9
94551,45753,180.9
94552,15412,124.2
94553,49699,374.2
94555,38388,1135.4
94556,16368,481.2
94558,69142,72.5
94559,27523,287
94560,46276,1190.6
94561,41911,829.3
94563,19341,394.6
94564,19200,1275.7
94565,96081,1088.1
94566,45910,804.2
94567,696,1.8
94568,54420,1162.1
94569,205,32.3
94571,9784,26
94572,10411,773.3
94573,31,36.5
94574,8677,26.4
94575,1170,2253.6
94576,98,171.3
94577,48088,2158.9
94578,41059,3316.5
94579,22040,2539.6
94580,29942,3042.9
94582,42059,1140.4
94583,35102,901
94585,29599,97.1
94586,899,6.1
94587,74601,1361
94588,36316,374.4
94589,30668,1003.6
94590,37377,2301.7
94591,55334,949
94592,1087,67.7
94595,17938,1178.8
94596,20822,1298.6
94597,22734,2002.2
94598,27780,654.9
94599,3078,423.7
94601,52299,5979.9
94602,29933,3309.2
94603,34593,3717.4
94605,43112,1682.1
94606,38303,6190
94607,26254,1636.8
94608,30289,3963.9
94609,22811,4655
94610,31496,5182.2
94611,39384,1336.6
94612,16062,6498.7
94613,861,1086.7
94618,17041,2553.7
94619,24308,576.2
94621,35287,1483.2
94702,17092,4842.7
94703,21937,5734.2
94704,29190,9255.7
94705,13365,1490.8
94706,21040,5128.1
94707,11916,2667
94708,11455,1250.5
94709,11740,7754.4
94710,7461,1246.2
94720,2971,1840.3
94801,29958,1013.2
94803,26165,823.4
94804,41510,2405.5
94805,14208,2657.3
94806,64410,2773.3
94850,0,0
94901,42482,1207.3
94903,30048,559.5
94904,12590,639.3
94920,12797,737.3
94922,603,13.3
94923,846,25.5
94924,1134,27.4
94925,9866,1129.3
94928,44103,2163.7
94929,219,96
94930,8678,205.4
94931,8601,514.8
94933,671,305.1
94937,816,7.8
94938,790,29.6
94939,7108,1238.2
94940,234,4.5
94941,32013,529.3
94945,19035,251.6
94946,694,6.2
94947,26573,413.1
94949,17452,446.8
94950,134,4
94951,4571,108.6
94952,36184,70.4
94954,38414,232.7
94956,1224,11.6
94957,1400,449.9
94960,15725,1024
94963,498,82.5
94964,3418,5059.8
94965,11408,309.9
94970,689,38
94971,288,10.5
94972,23,1.7
94973,1342,138.5
95002,2146,67.6
95003,24837,263.6
95004,3956,83.3
95005,7710,204
95006,9238,64.8
95007,681,456.1
95008,46513,2701.3
95010,9030,2570.5
95012,10792,267
95013,77,20.5
95014,62430,864.3
95017,603,6.4
95018,7060,159.7
95019,7703,2457.2
95020,63852,141.9
95023,52646,45.8
95030,13288,480.1
95032,26281,602.6
95033,9597,39.5
95035,77562,1105.3
95037,51652,72.3
95039,1195,36
95041,353,1525.5
95043,732,0.3
95045,4181,32.9
95046,6025,127
95050,39452,2632.1
95051,58123,3151.7
95053,3678,4987.4
95054,24264,1439.8
95060,47367,264
95062,38028,2760.3
95064,10299,1509.1
95065,8355,279.9
95066,15217,300.5
95070,31308,464.2
95073,10949,184.9
95075,484,1.4
95076,86703,233.2
95110,20203,1548.7
95111,62392,4166.3
95112,61060,3045
95113,1939,1014.1
95116,56481,5536.8
95117,29592,4522.4
95118,32560,3022.7
95119,10472,1358.6
95120,37774,363.9
95121,38102,3262.4
95122,57780,4591.2
95123,67186,2900.3
95124,51170,2778.1
95125,53574,2510.1
95126,35988,3645.5
95127,65686,1821.8
95128,37665,3446.2
95129,39828,3309.7
95130,14863,3468.2
95131,31170,1890.7
95132,41844,302.7
95133,28726,3069.3
95134,27224,587.4
95135,22358,254.1
95136,47599,3556.1
95138,20766,279.8
95139,7293,2116.6
95140,115,0.6
95148,48854,1865.2
95202,6001,2335.7
95203,15775,982.3
95204,28425,2103.4
95205,38544,1617.5
95206,64034,173.1
95207,51879,2552.3
95209,44313,1819.1
95210,41117,2274.8
95211,1629,3941.5
95212,28049,451.9
95215,24371,94.7
95219,29668,190
95220,7538,48.8
95222,5090,13.5
95223,2860,6.2
95224,166,14.6
95225,470,37
95226,16,5.7
95227,842,9.8
95228,4501,14.4
95230,597,2.3
95231,5092,159.5
95232,164,14.9
95233,567,24
95234,113,0.8
95236,4223,15.1
95237,3531,153.1
95240,48838,220.2
95242,26235,102.1
95245,1851,12.8
95246,1032,12
95247,4270,40.5
95248,189,3.7
95249,4854,18.6
95251,582,26.9
95252,15703,42.4
95254,1151,33.6
95255,1358,17.7
95257,433,10.5
95258,3881,481.3
95301,38707,229.6
95303,871,9
95304,14539,38
95305,37,6.6
95306,882,2.7
95307,44736,492.7
95310,1995,18.4
95311,1649,3.5
95312,304,105.6
95313,1225,10.4
95315,14019,275.4
95316,6616,38.1
95317,906,6
95318,268,5.3
95319,1529,1083.3
95320,13094,55.8
95321,3337,8.2
95322,10546,19.8
95323,1222,16.3
95324,8016,68.3
95325,77,0.8
95326,9888,134.7
95327,7711,24.1
95328,4518,1515.2
95329,2685,8.8
95330,21552,320.4
95333,2479,9.7
95334,16787,106.5
95335,201,5
95336,47612,430.3
95337,37706,268.2
95338,10898,12.5
95340,36373,329.7
95341,32446,85.1
95345,749,8.6
95346,1661,81.9
95348,34241,250.4
95350,53098,2214.2
95351,50079,2019.1
95354,24743,1343.4
95355,59028,2375.1
95356,32842,525.3
95357,11322,112
95358,33345,102.7
95360,13029,13.5
95361,34558,52.7
95363,26900,82.7
95364,0,0.1
95365,4710,126.9
95366,17654,186.1
95367,25162,2015.9
95368,14520,1588.1
95369,990,2.7
95370,27951,100.3
95372,2164,283
95374,1758,16.8
95375,5,13.4
95376,53542,2522.6
95377,32501,110.4
95379,3586,27.9
95380,42672,211.9
95382,38343,1327.2
95383,3828,19.4
95385,440,6.7
95386,10587,44.8
95387,710,2.1
95388,14242,130.2
95389,1392,2.1
95391,16562,161.9
95401,38986,692.3
95403,45355,791.7
95404,40474,192
95405,21448,1508.7
95407,42483,669.9
95409,27312,273.5
95410,1159,9.2
95412,402,1.8
95415,1262,11.1
95417,389,1.5
95420,648,72
95421,1681,2.8
95422,15550,170.8
95423,3757,14.1
95425,10586,20.3
95426,1404,40.9
95427,222,2.5
95428,2563,4.3
95429,124,0.7
95430,7,71.5
95431,196,3209
95432,519,2.3
95435,14,205.2
95436,6352,91
95437,14632,58.4
95439,774,95.2
95441,2053,7.6
95442,3136,50.3
95443,270,21.5
95444,715,1067.2
95445,2201,9.4
95446,5100,55.7
95448,17482,34.5
95449,1656,4.5
95450,298,5.4
95451,11627,45
95452,970,37.4
95453,11092,51.9
95454,2198,3.7
95456,754,30.5
95457,3330,7.5
95458,3019,24.5
95459,618,2.9
95460,2277,32.3
95461,2440,10.5
95462,1265,93.1
95463,152,5.8
95464,2538,310.7
95465,2104,19.3
95466,993,3.9
95467,6044,216.3
95468,1325,7.5
95469,2015,3.9
95470,5719,28.2
95471,470,139.8
95472,30762,157.8
95476,36792,122
95482,31847,39.5
95485,2688,9.4
95486,73,1235.9
95488,251,1.2
95490,12914,13.1
95492,29920,579
95493,241,16.9
95494,125,0.5
95497,1161,31.2
95501,23467,1314.5
95503,25503,107.9
95511,290,2.4
95514,117,1.1
95519,19099,118.5
95521,21462,145.3
95524,1724,66
95525,1433,8
95526,210,1.3
95527,570,1.8
95528,1493,4.3
95531,23470,48.5
95536,2898,7.5
95537,325,597.9
95540,14305,189.9
95542,2072,4.9
95543,664,2.9
95545,101,1.2
95546,3768,9.9
95547,978,62.6
95548,1224,6.1
95549,1050,2.8
95550,71,0.4
95551,1374,15.8
95552,659,0.5
95553,913,6.9
95554,287,4.1
95555,337,1.8
95556,627,1.7
95558,423,0.8
95559,72,3.9
95560,1466,19.1
95562,3422,54.1
95563,604,4.2
95564,432,54
95565,772,12.4
95567,2066,11.9
95568,253,0.6
95569,295,2.3
95570,2274,42
95571,271,139
95573,1554,5.6
95585,483,3.6
95587,49,6
95589,982,3.3
95595,182,0.4
95601,144,43.6
95602,18063,137
95603,29244,275.4
95604,87,72.3
95605,14960,1403.9
95606,240,2.1
95607,327,1.2
95608,61860,1763.3
95610,45995,2177.5
95612,1078,8.6
95614,3961,41.7
95615,999,13.9
95616,52088,658.9
95618,26743,301.5
95619,5674,311.2
95620,21854,33
95621,41757,2263.5
95623,3730,28.1
95624,65742,544.1
95625,67,51.8
95626,6335,99.7
95627,4263,26.4
95628,41121,1207.9
95629,795,6.9
95630,76973,1006.9
95631,6800,15.4
95632,31431,101.9
95633,3857,31.3
95634,3445,15.4
95635,807,24
95636,1087,3.7
95637,227,6.8
95638,2121,11.1
95639,321,24.2
95640,10977,38
95641,1548,17.2
95642,6826,41.7
95645,1652,6.1
95646,76,15.9
95648,52394,129
95650,14059,194.9
95651,819,21.2
95652,667,75.2
95653,563,39.5
95655,4178,175
95658,6853,97.8
95659,861,5.4
95660,36472,1903
95661,31327,1277.6
95662,32006,1128
95663,2602,114.8
