Zip,Median,Mean
46182,"59,203","77,226"
46183,"62,292","68,603"
46184,"62,352","67,067"
46186,"61,633","74,775"
46201,"29,410","36,409"
46202,"33,347","53,962"
46203,"32,191","39,854"
46204,"41,595","67,635"
46205,"38,373","51,177"
46208,"43,907","59,115"
46214,"46,674","55,496"
46216,"36,456","56,805"
46217,"59,331","69,122"
46218,"28,506","35,196"
46219,"43,799","50,178"
46220,"63,242","84,657"
46221,"46,258","51,526"
46222,"27,986","35,270"
46224,"34,609","42,571"
46225,"28,947","37,214"
46226,"38,097","46,992"
46227,"43,510","52,294"
46228,"58,306","80,255"
46229,"47,917","55,378"
46231,"70,204","74,887"
46234,"66,160","76,126"
46235,"37,535","43,742"
46236,"90,024","109,023"
46237,"58,997","67,487"
46239,"65,391","75,027"
46240,"58,821","84,720"
46241,"37,043","44,101"
46250,"58,628","75,926"
46254,"45,739","54,904"
46256,"82,779","100,715"
46259,"82,843","99,634"
46260,"45,546","71,971"
46268,"48,331","58,490"
46278,"104,764","154,718"
46280,"80,343","116,899"
46290,"81,275","131,029"
46301,"77,895","85,514"
46303,"62,553","72,398"
46304,"63,188","76,586"
46307,"70,682","83,566"
46310,"59,991","66,772"
46311,"79,162","91,468"
46312,"31,199","40,088"
46319,"55,030","64,289"
46320,"26,532","35,662"
46321,"74,503","91,237"
46322,"58,371","67,851"
46323,"45,721","50,199"
46324,"42,745","50,538"
46327,"32,704","39,296"
46340,"57,623","67,107"
46341,"66,332","71,753"
46342,"54,387","60,154"
46345,"60,197","67,385"
46346,"60,197","67,385"
46347,"61,222","69,148"
46348,"57,192","67,042"
46349,"57,447","66,825"
46350,"47,948","58,764"
46356,"63,181","68,480"
46360,"39,418","50,202"
46365,"53,828","61,053"
46366,"41,714","48,304"
46368,"52,121","61,647"
46371,"52,507","62,398"
46373,"81,960","92,810"
46374,"43,321","49,883"
46375,"69,033","82,984"
46376,"64,817","72,936"
46377,"70,029","73,677"
46379,"58,681","67,895"
46381,"58,681","67,895"
46382,"61,148","68,146"
46383,"56,989","68,524"
46385,"72,391","85,443"
46390,"58,750","67,589"
46391,"60,057","65,943"
46392,"57,915","64,604"
46393,"68,456","70,509"
46394,"44,707","54,050"
46402,"20,263","29,806"
46403,"39,065","48,522"
46404,"28,033","35,503"
46405,"38,269","45,855"
46406,"28,730","35,948"
46407,"21,667","30,774"
46408,"37,581","46,036"
46409,"33,846","41,216"
46410,"48,460","56,193"
46501,"48,987","53,341"
46502,"48,106","58,825"
46504,"50,422","57,012"
46506,"48,266","61,610"
46507,"54,496","71,837"
46508,"59,961","60,821"
46510,"57,517","59,674"
46511,"51,264","64,368"
46514,"47,198","59,887"
46516,"38,422","50,898"
46517,"46,460","56,745"
46524,"50,133","60,500"
46526,"48,597","61,712"
46528,"53,690","69,894"
46530,"89,708","109,860"
46531,"38,817","44,858"
46532,"46,539","52,275"
46534,"35,672","43,581"
46536,"51,557","63,375"
46537,"56,270","64,601"
46538,"54,100","67,467"
46539,"47,884","52,232"
46540,"60,291","72,817"
46542,"48,627","57,268"
46543,"60,315","67,631"
46544,"43,050","53,683"
46545,"39,081","49,556"
46550,"49,718","57,857"
46552,"51,863","62,643"
46553,"58,499","66,025"
46554,"60,328","65,826"
46555,"46,829","56,603"
46556,"51,512","74,670"
46561,"57,807","66,369"
46562,"47,898","58,135"
46563,"47,378","58,186"
46565,"46,287","60,132"
46567,"55,032","69,254"
46570,"48,603","52,778"
46571,"55,265","61,161"
46573,"65,260","80,828"
46574,"48,376","56,462"
46580,"47,903","59,200"
46582,"51,420","61,773"
46590,"54,578","65,921"
46595,"65,000","68,710"
46601,"16,346","26,420"
46613,"33,256","38,581"
46614,"50,118","66,666"
46615,"40,887","49,191"
46616,"33,048","41,215"
46617,"46,161","63,430"
46619,"37,437","44,545"
46628,"42,771","49,460"
46635,"58,840","71,228"
46637,"46,040","59,016"
46701,"48,118","55,421"
46702,"49,698","55,826"
46703,"47,144","55,624"
46704,"63,074","67,843"
46705,"49,038","58,356"
46706,"47,567","58,485"
46710,"51,646","57,596"
46711,"39,306","50,149"
46714,"43,967","54,806"
46721,"42,508","51,493"
46723,"58,045","66,157"
46725,"51,599","61,754"
46730,"45,552","53,578"
46731,"69,404","84,717"
46732,"50,687","69,139"
46733,"47,591","53,846"
46737,"51,259","62,673"
46738,"49,261","55,033"
46740,"45,199","60,187"
46741,"59,487","69,588"
46742,"50,961","59,743"
46743,"61,012","66,337"
46745,"65,388","74,051"
46746,"45,753","50,833"
46747,"50,585","55,463"
46748,"69,762","78,063"
46750,"44,720","51,999"
46755,"46,029","49,194"
46759,"45,320","55,107"
46760,"46,912","55,534"
46761,"44,878","54,634"
46763,"53,020","59,117"
46764,"51,515","60,776"
46765,"73,416","92,592"
46766,"45,320","55,107"
46767,"43,806","50,229"
46770,"59,801","68,600"
46771,"45,766","50,643"
46772,"44,495","53,303"
46773,"57,502","58,866"
46774,"53,234","57,924"
46776,"49,591","55,692"
46777,"50,789","61,959"
46779,"50,527","57,540"
46781,"50,489","61,460"
46783,"69,695","81,791"
46784,"47,355","56,739"
46785,"57,500","65,210"
46786,"53,144","56,464"
46787,"49,614","57,503"
46788,"58,881","67,662"
46791,"59,423","70,640"
46792,"49,383","67,228"
46793,"45,007","52,119"
46794,"46,944","55,497"
46795,"50,219","58,055"
46797,"58,797","64,315"
46798,"67,879","84,864"
46799,"60,942","72,015"
46802,"29,811","37,750"
46803,"24,020","28,736"
46804,"68,906","86,787"
46805,"36,132","44,152"
46806,"27,618","34,628"
46807,"40,467","47,970"
46808,"41,486","46,491"
46809,"38,316","44,246"
46814,"116,894","163,358"
46815,"54,798","62,896"
46816,"35,997","44,862"
46818,"59,750","65,115"
46819,"46,978","54,959"
46825,"50,524","58,930"
46835,"58,703","69,638"
46845,"80,482","96,100"
46901,"42,235","52,392"
46902,"47,191","58,116"
46910,"43,788","53,471"
46911,"50,805","60,484"
46913,"51,586","61,129"
46914,"41,498","48,277"
46915,"55,750","64,483"
46917,"52,750","61,234"
46919,"56,342","69,312"
46920,"54,502","64,438"
46922,"39,904","48,931"
46923,"45,572","56,460"
46926,"43,745","52,059"
46928,"45,686","53,245"
46929,"47,913","57,867"
46930,"44,435","51,571"
46931,"49,833","70,112"
46932,"52,877","66,929"
46933,"41,004","46,890"
46936,"61,471","75,169"
46938,"46,611","53,634"
46939,"41,403","52,575"
46940,"46,503","57,194"
46941,"56,672","67,621"
46943,"47,262","56,439"
46946,"47,262","56,439"
46947,"40,402","49,963"
46950,"55,177","70,791"
46951,"45,164","56,399"
46952,"43,836","54,431"
46953,"32,972","40,266"
46957,"55,027","62,332"
46958,"43,829","52,760"
46959,"34,700","50,195"
46960,"46,170","57,457"
46961,"55,222","63,919"
46962,"43,841","50,276"
46967,"55,222","63,919"
46968,"38,951","50,680"
46970,"40,136","48,191"
46974,"49,066","55,381"
46975,"39,876","50,659"
46978,"48,625","56,058"
46979,"68,486","79,897"
46982,"53,762","57,316"
46984,"44,293","53,323"
46985,"50,858","61,828"
46986,"47,760","57,608"
46987,"62,000","80,507"
46988,"52,600","68,549"
46989,"55,444","62,928"
46990,"54,673","64,283"
46991,"60,335","70,182"
46992,"41,819","48,422"
46994,"49,073","58,391"
46996,"42,958","50,122"
46998,"53,577","67,779"
47001,"49,658","59,369"
47003,"50,566","50,978"
47006,"55,311","67,974"
47010,"55,333","58,759"
47011,"40,401","50,895"
47012,"48,996","58,471"
47016,"57,351","62,052"
47017,"45,309","58,538"
47018,"57,113","67,591"
47020,"48,542","58,651"
47022,"63,200","72,700"
47023,"46,161","53,821"
47024,"41,140","52,874"
47025,"61,348","69,584"
47030,"49,378","60,808"
47031,"46,439","58,293"
47032,"54,415","62,333"
47034,"45,651","52,161"
47035,"57,351","62,052"
47036,"64,031","83,893"
47037,"45,522","52,098"
47038,"48,542","58,651"
47040,"52,745","62,313"
47041,"56,941","67,489"
47042,"42,897","51,202"
47043,"41,923","51,620"
47060,"63,399","71,094"
47102,"39,130","44,870"
47104,"52,708","58,634"
47106,"69,054","76,319"
47108,"36,246","49,043"
47110,"50,336","66,287"
47111,"49,338","59,587"
47112,"50,381","60,750"
47114,"50,066","57,823"
47115,"52,721","59,930"
47116,"35,476","41,949"
47117,"51,626","66,956"
47118,"40,126","48,068"
47119,"76,398","95,539"
47120,"42,106","50,779"
47122,"65,190","75,455"
47123,"38,282","46,919"
47124,"64,718","75,168"
47125,"39,995","51,922"
47126,"60,418","65,443"
47129,"37,954","45,476"
47130,"48,924","57,219"
47135,"50,812","66,589"
47136,"59,841","71,244"
47137,"43,087","55,368"
47138,"40,419","49,106"
47140,"40,540","43,284"
47141,"52,708","58,634"
47142,"50,336","66,287"
47143,"66,903","72,456"
47145,"41,074","43,886"
47147,"47,744","54,761"
47150,"47,177","55,766"
47160,"56,221","70,025"
47161,"51,025","58,416"
47162,"52,708","58,634"
47163,"54,174","60,692"
47164,"52,226","59,403"
47165,"43,952","51,278"
47166,"50,419","57,875"
47167,"38,138","48,232"
47170,"43,936","52,073"
47172,"60,677","68,547"
47175,"35,911","42,417"
47177,"56,976","63,325"
47201,"54,636","66,339"
47203,"58,145","73,101"
47220,"48,181","55,742"
47223,"45,500","52,018"
47224,"40,866","54,672"
47226,"51,342","55,361"
47227,"49,797","52,168"
47229,"42,216","46,363"
47230,"45,077","52,223"
47231,"50,114","55,404"
47232,"52,466","64,740"
47234,"63,333","74,328"
47235,"50,071","61,955"
47240,"48,484","58,066"
47243,"37,799","47,183"
47244,"57,254","64,693"
47246,"53,553","58,350"
47247,"55,050","64,870"
47250,"43,445","54,435"
47260,"52,753","58,434"
47263,"53,073","65,726"
47264,"41,305","49,875"
47265,"43,548","48,177"
47270,"48,859","51,267"
47272,"48,742","67,491"
47273,"47,326","50,925"
47274,"46,421","54,205"
47280,"47,455","53,316"
47281,"47,927","54,791"
47282,"45,500","52,018"
47283,"47,630","54,295"
47302,"34,704","40,812"
47303,"34,881","41,514"
47304,"49,965","63,017"
47305,"19,295","27,083"
47306,"6,750","6,806"
47320,"47,014","61,026"
47324,"57,500","65,869"
47325,"43,569","51,271"
47326,"52,015","58,942"
47327,"43,677","52,494"
47330,"50,975","56,707"
47331,"36,761","46,421"
47334,"50,000","58,605"
47335,"40,014","50,047"
47336,"38,275","48,563"
47337,"41,113","50,754"
47338,"46,610","57,909"
47339,"48,266","57,652"
47340,"43,350","53,473"
47341,"57,111","72,871"
47342,"52,159","67,452"
47344,"51,547","57,317"
47345,"51,320","58,991"
47346,"49,206","57,126"
47348,"41,219","52,177"
47351,"51,547","57,317"
47352,"43,136","53,536"
47353,"44,522","48,353"
47354,"47,409","55,571"
47355,"45,780","52,683"
47356,"49,600","57,709"
47357,"46,507","56,927"
47358,"45,940","54,847"
47359,"43,009","51,456"
47360,"49,298","56,781"
47361,"49,177","56,251"
47362,"39,566","48,095"
47367,"56,902","62,962"
47368,"44,883","54,438"
47369,"42,253","51,295"
47371,"41,180","47,995"
47373,"40,677","50,784"
47374,"40,476","50,050"
47380,"43,467","52,106"
47381,"51,222","59,020"
47382,"44,464","49,937"
47383,"54,321","59,295"
47384,"56,085","65,081"
47385,"41,441","50,939"
47386,"49,350","56,329"
47387,"41,113","50,754"
47388,"51,547","57,317"
47390,"37,397","41,800"
47393,"48,278","57,450"
47394,"37,204","45,855"
47396,"54,550","68,756"
47401,"47,331","64,286"
47403,"40,628","50,327"
47404,"37,326","47,866"
47405,"8,994","14,151"
47406,"15,451","20,894"
47408,"30,447","43,175"
47420,"51,547","70,432"
47421,"36,272","45,583"
47424,"47,029","54,689"
47427,"50,091","59,599"
47429,"53,799","60,044"
47431,"41,777","50,831"
47432,"40,965","49,848"
47433,"51,366","56,608"
47434,"73,261","78,426"
47436,"40,451","44,546"
47437,"41,676","50,929"
47438,"37,337","44,610"
47441,"36,101","46,392"
47443,"51,402","55,409"
47446,"36,337","47,290"
47448,"48,883","62,456"
47449,"51,402","55,409"
47451,"51,547","70,432"
47452,"36,397","48,257"
47453,"43,385","51,987"
47454,"36,571","45,898"
47455,"50,694","60,155"
47456,"52,367","57,239"
47457,"48,411","54,132"
47458,"56,229","76,903"
47459,"50,902","62,356"
47460,"42,408","50,922"
47462,"49,772","65,574"
47464,"54,143","57,063"
47465,"40,549","50,573"
47467,"41,164","56,515"
47468,"55,523","68,586"
47469,"40,110","49,311"
47470,"41,752","50,767"
47471,"39,559","49,975"
47501,"43,949","55,167"
47512,"33,799","44,803"
47513,"47,235","51,361"
47514,"52,976","55,836"
47515,"52,976","55,836"
47516,"50,736","58,858"
47519,"44,276","56,613"
47520,"34,667","42,892"
47521,"49,771","53,396"
47522,"42,500","49,178"
47523,"58,185","63,463"
47524,"45,114","57,017"
47525,"49,773","61,983"
47527,"54,854","60,633"
47528,"41,159","48,216"
47529,"46,651","53,362"
47531,"54,442","64,379"
47532,"56,660","62,692"
47535,"41,159","48,216"
47536,"60,150","66,943"
47537,"45,307","49,767"
47541,"56,403","62,287"
47542,"47,287","55,218"
47546,"56,259","68,808"
47550,"55,789","64,984"
47551,"52,976","55,836"
47552,"60,150","66,943"
47553,"43,971","54,970"
47557,"53,640","56,696"
47558,"45,293","57,378"
47561,"49,987","58,135"
47562,"45,550","54,580"
47564,"41,972","49,517"
47567,"45,307","50,741"
47568,"52,258","56,376"
47574,"48,477","64,470"
47575,"54,936","60,662"
47576,"52,976","55,836"
47577,"59,328","65,670"
47578,"43,812","50,079"
47579,"60,150","66,943"
47580,"49,771","53,396"
47581,"43,317","53,949"
47584,"38,829","47,608"
47585,"39,040","46,280"
47586,"45,442","53,027"
47588,"50,884","62,959"
47590,"43,260","50,956"
47591,"38,031","47,550"
47596,"41,159","48,216"
47597,"53,640","56,696"
47598,"39,946","47,979"
47601,"52,795","68,101"
47610,"56,364","68,225"
47611,"44,494","51,162"
47612,"6,543","6,973"
47613,"51,508","58,146"
47615,"53,304","63,867"
47616,"3,766","3,974"
47619,"49,677","55,506"
47620,"56,618","67,345"
47630,"70,603","91,731"
47631,"49,782","63,706"
47633,"7,424","8,114"
47634,"53,328","65,481"
47635,"43,873","54,896"
47637,"50,662","51,370"
47638,"27,873","30,916"
47639,"64,559","69,475"
47640,"57,264","61,099"
47648,"63,535","68,252"
47649,"46,728","62,892"
47654,"38,395","44,761"
47660,"38,555","45,248"
47665,"52,970","56,111"
47666,"58,622","62,797"
47670,"39,566","51,431"
47683,"38,395","44,761"
47708,"31,136","35,042"
47710,"34,838","45,384"
47711,"48,001","58,004"
47712,"49,113","59,222"
47713,"25,817","35,832"
47714,"37,747","44,804"
47715,"48,567","64,140"
47720,"61,152","70,435"
47725,"79,176","93,047"
47802,"44,476","57,467"
47803,"48,619","60,878"
47804,"31,154","39,790"
47805,"48,681","56,135"
47807,"19,886","27,296"
47809,"15,188","24,260"
47832,"44,810","54,934"
47833,"51,149","57,441"
47834,"44,325","52,642"
47836,"47,096","55,011"
47837,"50,809","57,695"
47838,"46,178","49,838"
47840,"52,801","55,884"
47841,"44,838","54,642"
47842,"40,448","52,661"
47846,"52,399","55,544"
47847,"48,750","60,510"
47848,"45,115","49,938"
47849,"53,539","59,696"
47850,"46,851","54,257"
47853,"35,018","43,583"
47854,"48,750","60,510"
47855,"41,688","50,138"
47857,"35,018","43,583"
47858,"50,030","58,752"
47859,"44,984","55,165"
47860,"40,464","49,164"
47861,"53,539","59,696"
47862,"40,571","49,306"
47863,"45,482","55,258"
47865,"45,855","49,405"
47866,"65,892","72,389"
47868,"46,981","54,307"
47869,"63,681","67,640"
47871,"66,471","73,632"
47872,"37,520","49,054"
47874,"48,173","56,668"
47876,"45,482","55,258"
47879,"42,772","51,013"
47880,"45,482","55,258"
47881,"56,449","65,349"
47882,"41,514","53,712"
47884,"51,270","64,421"
47885,"45,318","53,289"
47901,"29,392","39,962"
47904,"32,204","40,659"
47905,"52,119","62,094"
47906,"35,806","47,819"
47909,"51,368","61,192"
47916,"61,313","76,323"
47917,"46,571","53,732"
47918,"43,907","50,568"
47920,"62,307","69,511"
47921,"45,314","49,884"
47922,"44,997","52,862"
47923,"51,842","56,888"
47924,"64,521","71,695"
47925,"34,573","42,397"
47926,"45,661","54,469"
47928,"6,264","7,776"
47929,"54,557","65,381"
47930,"57,516","77,235"
47932,"41,028","52,793"
47933,"48,378","56,282"
47940,"64,111","72,381"
47941,"62,370","78,249"
47942,"44,853","48,680"
47943,"59,730","64,508"
47944,"47,889","56,811"
47946,"52,958","62,123"
47948,"45,830","52,769"
47949,"46,212","51,659"
47950,"44,101","53,427"
47951,"46,192","67,435"
47952,"41,750","50,046"
47954,"47,326","52,432"
47955,"51,648","58,135"
47957,"40,573","46,373"
47958,"47,978","52,710"
47959,"40,570","53,863"
47960,"43,249","54,028"
47963,"43,074","54,234"
47964,"43,026","54,312"
47965,"45,395","53,958"
47966,"48,750","60,510"
47967,"50,396","57,458"
47968,"48,104","53,540"
47969,"44,556","49,321"
47970,"48,954","57,782"
47971,"45,898","54,098"
47975,"48,268","56,464"
47977,"52,977","59,220"
47978,"50,000","58,593"
47980,"54,736","64,808"
47981,"56,978","76,255"
47982,"49,841","63,313"
47983,"57,361","77,349"
47987,"46,880","52,030"
47989,"57,663","71,584"
47990,"61,664","70,899"
47991,"49,841","63,313"
47992,"59,100","82,781"
47993,"49,028","59,658"
47994,"49,625","55,255"
47995,"55,927","60,710"
47997,"49,531","56,409"
48001,"52,041","61,611"
48002,"56,502","64,076"
48003,"60,056","70,189"
48005,"70,451","77,180"
48006,"58,712","65,205"
48009,"112,772","158,797"
48014,"48,900","56,284"
48015,"33,760","43,455"
48017,"55,763","66,676"
48021,"45,614","52,426"
48022,"56,818","62,467"
48023,"48,901","63,763"
48025,"121,230","159,327"
48026,"54,461","69,071"
48027,"62,664","61,400"
48028,"56,477","90,751"
48030,"34,955","42,397"
48032,"57,652","67,223"
48033,"48,679","57,740"
48034,"46,161","56,521"
48035,"45,996","56,144"
48036,"49,516","60,922"
48038,"56,119","67,880"
48039,"47,010","54,108"
48040,"57,397","65,550"
48041,"63,905","73,180"
48042,"83,446","88,351"
48043,"33,994","48,220"
48044,"76,191","84,159"
48045,"54,660","67,715"
48047,"70,975","80,186"
48048,"59,900","65,021"
48049,"57,343","64,954"
48050,"60,923","79,245"
48051,"69,484","74,383"
48054,"56,626","71,675"
48059,"53,832","70,326"
48060,"36,987","46,336"
48062,"58,233","67,564"
48063,"62,685","70,613"
48064,"55,327","63,629"
48065,"44,802","56,875"
48066,"43,247","50,827"
48067,"63,015","77,509"
48069,"106,250","130,664"
48070,"106,117","138,512"
48071,"46,703","54,893"
48072,"66,267","76,191"
48073,"61,483","73,111"
48074,"54,681","58,455"
48075,"55,934","68,594"
48076,"65,737","76,864"
48079,"58,193","71,832"
48080,"50,806","59,579"
48081,"57,418","67,264"
48082,"53,979","60,738"
48083,"68,166","79,670"
48084,"89,480","112,829"
48085,"97,908","111,891"
48088,"53,813","61,767"
48089,"39,492","44,919"
48091,"38,423","46,257"
48092,"50,858","60,308"
48093,"49,959","60,613"
48094,"76,545","94,934"
48095,"81,140","92,708"
48096,"67,344","96,911"
48097,"46,129","54,183"
48098,"121,122","145,977"
48101,"55,901","65,679"
48103,"75,247","92,986"
48104,"53,342","73,440"
48105,"61,316","87,248"
48108,"64,258","81,959"
48109,"21,223","20,592"
48111,"56,190","67,480"
48114,"84,964","97,270"
48116,"78,388","94,744"
48117,"55,598","66,591"
48118,"71,453","84,860"
48120,"39,234","51,736"
48122,"39,230","46,214"
48124,"62,889","74,862"
48125,"48,102","55,347"
48126,"31,505","44,308"
48127,"49,839","59,896"
48128,"79,466","89,542"
48130,"85,617","102,628"
48131,"53,939","61,648"
48133,"46,763","62,175"
48134,"62,767","72,369"
48135,"54,752","62,503"
48137,"67,114","73,151"
48138,"83,245","103,930"
48139,"75,370","78,933"
48140,"69,673","78,130"
48141,"32,810","39,783"
48143,"91,087","99,841"
48144,"74,721","85,564"
48145,"62,976","68,983"
48146,"43,290","49,352"
48150,"65,765","73,488"
48152,"74,356","84,527"
48154,"74,073","83,412"
48157,"44,609","55,816"
48158,"71,476","79,585"
48159,"62,021","66,965"
48160,"42,504","45,566"
48161,"46,794","58,030"
48162,"53,589","63,354"
48164,"58,326","70,914"
48165,"71,963","84,244"
48166,"54,518","63,898"
48167,"89,952","109,282"
48168,"101,476","120,534"
48169,"77,445","90,598"
48170,"87,173","104,191"
48173,"62,940","74,422"
48174,"48,757","55,767"
48176,"45,047","52,010"
48177,"64,211","68,849"
48178,"69,595","83,437"
48179,"54,993","68,998"
